Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Proj-desc_eng,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2019/2020,18,Parliament,067,"House of Commons",089,"Other Services","Royal Canadian Mounted Police, Ottawa, Ontario",0,105213
2019/2020,18,Parliament,067,"House of Commons",089,"Other Services","Service payments under $100,000 (88 payees)",0,274287
2019/2020,17,"Natural Resources",074,"National Energy Board",040,"Business Services",,315930,0
2019/2020,17,"Natural Resources",074,"National Energy Board",040,"Business Services","Service payments under $100,000 (13 payees)",0,315930
2019/2020,17,"Natural Resources",074,"National Energy Board",041,"Legal Services",,156012,0
2019/2020,17,"Natural Resources",074,"National Energy Board",041,"Legal Services","Service payments under $100,000 (5 payees)",0,156012
2019/2020,17,"Natural Resources",074,"National Energy Board",042,"Engineering and Architectural Services",,38068,0
2019/2020,17,"Natural Resources",074,"National Energy Board",042,"Engineering and Architectural Services","Service payments under $100,000 (3 payees)",0,38068
2019/2020,17,"Natural Resources",074,"National Energy Board",043,"Scientific and Research Services",,367942,0
2019/2020,17,"Natural Resources",074,"National Energy Board",043,"Scientific and Research Services","Ernst & Young LLP, Toronto, Ontario",0,148140
2019/2020,17,"Natural Resources",074,"National Energy Board",043,"Scientific and Research Services","Service payments under $100,000 (1 payees)",0,60000
2019/2020,17,"Natural Resources",074,"National Energy Board",043,"Scientific and Research Services","University of Calgary, Calgary, Alberta",0,159802
2019/2020,17,"Natural Resources",074,"National Energy Board",044,"Training and Educational Services",,240375,0
2019/2020,17,"Natural Resources",074,"National Energy Board",044,"Training and Educational Services","Service payments under $100,000 (79 payees)",0,240375
2019/2020,17,"Natural Resources",074,"National Energy Board",046,"Protection Services",,14564,0
2019/2020,17,"Natural Resources",074,"National Energy Board",046,"Protection Services","Service payments under $100,000 (6 payees)",0,14564
2019/2020,17,"Natural Resources",074,"National Energy Board",047,"Informatics Services",,1738337,0
2019/2020,17,"Natural Resources",074,"National Energy Board",047,"Informatics Services","Eperformance Inc, Ottawa, Ontario",0,130097
2019/2020,17,"Natural Resources",074,"National Energy Board",047,"Informatics Services","Maplesoft Consulting Inc, Ottawa, Ontario",0,232197
2019/2020,17,"Natural Resources",074,"National Energy Board",047,"Informatics Services","Modis Canada, Toronto, Ontario",0,568438
2019/2020,17,"Natural Resources",074,"National Energy Board",047,"Informatics Services","S.I. Systems, Calgary, Alberta",0,454501
2019/2020,17,"Natural Resources",074,"National Energy Board",047,"Informatics Services","Service payments under $100,000 (7 payees)",0,131521
2019/2020,17,"Natural Resources",074,"National Energy Board",047,"Informatics Services","VizworX Inc, Calgary, Alberta",0,221583
2019/2020,17,"Natural Resources",074,"National Energy Board",048,"Management Consulting",,572603,0
2019/2020,17,"Natural Resources",074,"National Energy Board",048,"Management Consulting","MaxSys Staffing & Consulting, Ottawa, Ontario",0,247912
2019/2020,17,"Natural Resources",074,"National Energy Board",048,"Management Consulting","Modis Canada, Toronto, Ontario",0,103003
2019/2020,17,"Natural Resources",074,"National Energy Board",048,"Management Consulting","Service payments under $100,000 (12 payees)",0,221688
2019/2020,17,"Natural Resources",074,"National Energy Board",082,"Special Fees and Services",,68806,0
2019/2020,17,"Natural Resources",074,"National Energy Board",082,"Special Fees and Services","Service payments under $100,000 (32 payees)",0,68806
2019/2020,17,"Natural Resources",074,"National Energy Board",086,"Temporary Help Services",,110770,0
2019/2020,17,"Natural Resources",074,"National Energy Board",086,"Temporary Help Services","Service payments under $100,000 (3 payees)",0,110770
2019/2020,17,"Natural Resources",074,"National Energy Board",087,"Interpretation and Translation Services",,58179,0
2019/2020,17,"Natural Resources",074,"National Energy Board",087,"Interpretation and Translation Services","Service payments under $100,000 (5 payees)",0,58179
2019/2020,17,"Natural Resources",074,"National Energy Board",089,"Other Services",,744948,0
2019/2020,17,"Natural Resources",074,"National Energy Board",089,"Other Services","BESC Ottawa Inc, Ottawa, Ontario",0,224162
2019/2020,17,"Natural Resources",074,"National Energy Board",089,"Other Services","Service payments under $100,000 (42 payees)",0,520786
2019/2020,15,Justice,075,"Canadian Human Rights Commission",040,"Business Services",,86799,0
2019/2020,15,Justice,075,"Canadian Human Rights Commission",040,"Business Services","Service payments under $100,000 (6 payees)",0,86799
2019/2020,15,Justice,075,"Canadian Human Rights Commission",041,"Legal Services",,151405,0
2019/2020,15,Justice,075,"Canadian Human Rights Commission",041,"Legal Services","Service payments under $100,000 (16 payees)",0,151405
2019/2020,15,Justice,075,"Canadian Human Rights Commission",043,"Scientific and Research Services",,95789,0
2019/2020,15,Justice,075,"Canadian Human Rights Commission",043,"Scientific and Research Services","Service payments under $100,000 (8 payees)",0,95789
2019/2020,15,Justice,075,"Canadian Human Rights Commission",044,"Training and Educational Services",,196359,0
2019/2020,15,Justice,075,"Canadian Human Rights Commission",044,"Training and Educational Services","Service payments under $100,000 (74 payees)",0,196359
2019/2020,15,Justice,075,"Canadian Human Rights Commission",045,"Health and Welfare Services",,14709,0
2019/2020,15,Justice,075,"Canadian Human Rights Commission",045,"Health and Welfare Services","Service payments under $100,000 (4 payees)",0,14709
2019/2020,15,Justice,075,"Canadian Human Rights Commission",047,"Informatics Services",,345324,0
2019/2020,15,Justice,075,"Canadian Human Rights Commission",047,"Informatics Services","Microsoft Canada Inc, Mississauga, Ontario",0,104500
2019/2020,15,Justice,075,"Canadian Human Rights Commission",047,"Informatics Services","Service payments under $100,000 (12 payees)",0,240824
2019/2020,15,Justice,075,"Canadian Human Rights Commission",048,"Management Consulting",,212595,0
2019/2020,15,Justice,075,"Canadian Human Rights Commission",048,"Management Consulting","Hill & Knowlton Canada (WPP Group Canada Communications Ltd), Ottawa, Ontario",0,138515
2019/2020,15,Justice,075,"Canadian Human Rights Commission",048,"Management Consulting","Service payments under $100,000 (7 payees)",0,74080
2019/2020,15,Justice,075,"Canadian Human Rights Commission",082,"Special Fees and Services",,72007,0
2019/2020,15,Justice,075,"Canadian Human Rights Commission",082,"Special Fees and Services","Service payments under $100,000 (44 payees)",0,72007
2019/2020,15,Justice,075,"Canadian Human Rights Commission",086,"Temporary Help Services",,172481,0
2019/2020,15,Justice,075,"Canadian Human Rights Commission",086,"Temporary Help Services","Service payments under $100,000 (6 payees)",0,172481
2019/2020,15,Justice,075,"Canadian Human Rights Commission",087,"Interpretation and Translation Services",,99920,0
2019/2020,15,Justice,075,"Canadian Human Rights Commission",087,"Interpretation and Translation Services","Service payments under $100,000 (17 payees)",0,99920
2019/2020,15,Justice,075,"Canadian Human Rights Commission",089,"Other Services",,874459,0
2019/2020,15,Justice,075,"Canadian Human Rights Commission",089,"Other Services","Service payments under $100,000 (58 payees)",0,874459
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",040,"Business Services",,303146,0
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",040,"Business Services","Samson & Associates, Gatineau, Quebec",0,154112
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",040,"Business Services","Service payments under $100,000 (23 payees)",0,149034
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",041,"Legal Services",,53243,0
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",041,"Legal Services","Service payments under $100,000 (5 payees)",0,53243
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",043,"Scientific and Research Services",,43409,0
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",043,"Scientific and Research Services","Service payments under $100,000 (9 payees)",0,43409
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",044,"Training and Educational Services",,158681,0
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",044,"Training and Educational Services","Service payments under $100,000 (49 payees)",0,158681
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",045,"Health and Welfare Services",,20317,0
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",045,"Health and Welfare Services","Service payments under $100,000 (1 payee)",0,20317
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",046,"Protection Services",,41807,0
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",046,"Protection Services","Service payments under $100,000 (8 payees)",0,41807
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",047,"Informatics Services",,437660,0
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",047,"Informatics Services","NewFound Recruiting Coporation, Ottawa, Ontario",0,102233
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",047,"Informatics Services","Public Works and Government, Gatineau, Quebec",0,153974
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",047,"Informatics Services","Service payments under $100,000 (9 payees)",0,75612
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",047,"Informatics Services","TEKsystems Canada Inc, Toronto, Ontario",0,105841
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",048,"Management Consulting",,394276,0
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",048,"Management Consulting","Service payments under $100,000 (20 payees)",0,394276
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",082,"Special Fees and Services",,67278,0
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",082,"Special Fees and Services","Service payments under $100,000 (74 payees)",0,67278
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",086,"Temporary Help Services",,612,0
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",086,"Temporary Help Services","Service payments under $100,000 (2 payees)",0,612
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",087,"Interpretation and Translation Services",,112340,0
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",087,"Interpretation and Translation Services","Public Works and Government Services, Gatineau, Quebec",0,111806
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",087,"Interpretation and Translation Services","Service payments under $100,000 (1 payee)",0,534
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",089,"Other Services",,450316,0
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",089,"Other Services","Public Works and Government Services, Gatineau, Quebec",0,221354
2019/2020,19,"Privy Council",076,"Office of the Commissioner of Official Languages",089,"Other Services","Service payments under $100,00 (32 payees)",0,228962
2019/2020,14,"Innovation, Science and Economic Development",078,"Canadian Northern Economic Development Agency",040,"Business Services",,72180,0
2019/2020,14,"Innovation, Science and Economic Development",078,"Canadian Northern Economic Development Agency",040,"Business Services","Service payments under $100,000 (9 payees)",0,72180
2019/2020,14,"Innovation, Science and Economic Development",078,"Canadian Northern Economic Development Agency",041,"Legal Services",,173290,0
2019/2020,14,"Innovation, Science and Economic Development",078,"Canadian Northern Economic Development Agency",041,"Legal Services","Department of Justice, Ottawa, Ontario",0,173290
2019/2020,14,"Innovation, Science and Economic Development",078,"Canadian Northern Economic Development Agency",044,"Training and Educational Services",,218889,0
2019/2020,14,"Innovation, Science and Economic Development",078,"Canadian Northern Economic Development Agency",044,"Training and Educational Services","Service payments under $100,000 (40 payees)",0,218889
2019/2020,14,"Innovation, Science and Economic Development",078,"Canadian Northern Economic Development Agency",045,"Health and Welfare Services",,460,0
2019/2020,14,"Innovation, Science and Economic Development",078,"Canadian Northern Economic Development Agency",045,"Health and Welfare Services","Service payments under $100,000 (1 payee)",0,460
2019/2020,14,"Innovation, Science and Economic Development",078,"Canadian Northern Economic Development Agency",047,"Informatics Services",,288176,0
2019/2020,14,"Innovation, Science and Economic Development",078,"Canadian Northern Economic Development Agency",047,"Informatics Services","Service payments under $100,000 (3 payees)",0,121900
2019/2020,14,"Innovation, Science and Economic Development",078,"Canadian Northern Economic Development Agency",047,"Informatics Services","Shared Services Canada, Ottawa, Ontario",0,166276
2019/2020,14,"Innovation, Science and Economic Development",078,"Canadian Northern Economic Development Agency",048,"Management Consulting",,83373,0
2019/2020,14,"Innovation, Science and Economic Development",078,"Canadian Northern Economic Development Agency",048,"Management Consulting","Service payments under $100,000 (3 payees)",0,83373
2019/2020,14,"Innovation, Science and Economic Development",078,"Canadian Northern Economic Development Agency",082,"Special Fees and Services",,134822,0
2019/2020,14,"Innovation, Science and Economic Development",078,"Canadian Northern Economic Development Agency",082,"Special Fees and Services","Service payments under $100,000 (63 payees)",0,134822
2019/2020,14,"Innovation, Science and Economic Development",078,"Canadian Northern Economic Development Agency",086,"Temporary Help Services",,3208,0
2019/2020,14,"Innovation, Science and Economic Development",078,"Canadian Northern Economic Development Agency",086,"Temporary Help Services","Service payments under $100,000 (2 payees)",0,3208
2019/2020,14,"Innovation, Science and Economic Development",078,"Canadian Northern Economic Development Agency",087,"Interpretation and Translation Services",,193002,0
2019/2020,14,"Innovation, Science and Economic Development",078,"Canadian Northern Economic Development Agency",087,"Interpretation and Translation Services","Department of Public Works and Government Services, Gatineau, Quebec",0,181479
2019/2020,14,"Innovation, Science and Economic Development",078,"Canadian Northern Economic Development Agency",087,"Interpretation and Translation Services","Service payments under $100,000 (1 payee)",0,11523
2019/2020,14,"Innovation, Science and Economic Development",078,"Canadian Northern Economic Development Agency",089,"Other Services",,1695540,0
2019/2020,14,"Innovation, Science and Economic Development",078,"Canadian Northern Economic Development Agency",089,"Other Services","Department of Crown-Indigenous Relations and Northern Affairs, Gatineau, Quebec",0,224155
2019/2020,14,"Innovation, Science and Economic Development",078,"Canadian Northern Economic Development Agency",089,"Other Services","Department of Indigenous Services, Gatineau, Quebec",0,535878
2019/2020,14,"Innovation, Science and Economic Development",078,"Canadian Northern Economic Development Agency",089,"Other Services","Department of Public Works and Government Services, Gatineau, Quebec",0,339983
2019/2020,14,"Innovation, Science and Economic Development",078,"Canadian Northern Economic Development Agency",089,"Other Services","Government of Yukon, Whitehorse, Yukon",0,150000
2019/2020,14,"Innovation, Science and Economic Development",078,"Canadian Northern Economic Development Agency",089,"Other Services","Service payments under $100,000 (62 payees)",0,445524
2019/2020,15,Justice,080,"Registrar of the Supreme Court of Canada",040,"Business Services",,253209,0
2019/2020,15,Justice,080,"Registrar of the Supreme Court of Canada",040,"Business Services","Department of Public Works and Government Services, Gatineau, Quebec",0,110804
2019/2020,15,Justice,080,"Registrar of the Supreme Court of Canada",040,"Business Services","Service payments under $100,000 (37 payees)",0,142405
2019/2020,15,Justice,080,"Registrar of the Supreme Court of Canada",042,"Engineering and Architectural Services",,6425,0
2019/2020,15,Justice,080,"Registrar of the Supreme Court of Canada",042,"Engineering and Architectural Services","Service Payments under $100,000 (1 payee)",0,6425
2019/2020,15,Justice,080,"Registrar of the Supreme Court of Canada",043,"Scientific and Research Services",,6760,0
2019/2020,15,Justice,080,"Registrar of the Supreme Court of Canada",043,"Scientific and Research Services","Service payments under $100,000 (2 payees)",0,6760
2019/2020,15,Justice,080,"Registrar of the Supreme Court of Canada",044,"Training and Educational Services",,116459,0
2019/2020,15,Justice,080,"Registrar of the Supreme Court of Canada",044,"Training and Educational Services","Service payments under $100,000 (59 payees)",0,116459
2019/2020,15,Justice,080,"Registrar of the Supreme Court of Canada",046,"Protection Services",,1094011,0
2019/2020,15,Justice,080,"Registrar of the Supreme Court of Canada",046,"Protection Services","Commissionaires, Ottawa, Ontario",0,1047753
2019/2020,15,Justice,080,"Registrar of the Supreme Court of Canada",046,"Protection Services","Service payments under $100,000 (6 payees)",0,46258
2019/2020,15,Justice,080,"Registrar of the Supreme Court of Canada",047,"Informatics Services",,150515,0
2019/2020,15,Justice,080,"Registrar of the Supreme Court of Canada",047,"Informatics Services","Service payments under $100,000 (10 payees)",0,150515
2019/2020,15,Justice,080,"Registrar of the Supreme Court of Canada",048,"Management Consulting",,31290,0
2019/2020,15,Justice,080,"Registrar of the Supreme Court of Canada",048,"Management Consulting","Service payments under $100,000 (3 payees)",0,31290
2019/2020,15,Justice,080,"Registrar of the Supreme Court of Canada",082,"Special Fees and Services",,418275,0
2019/2020,15,Justice,080,"Registrar of the Supreme Court of Canada",082,"Special Fees and Services","Service payments under $100,000 (166 payees)",0,418275
2019/2020,15,Justice,080,"Registrar of the Supreme Court of Canada",086,"Temporary Help Services",,72895,0
2019/2020,15,Justice,080,"Registrar of the Supreme Court of Canada",086,"Temporary Help Services","Service payments under $100,000 (4 payees)",0,72895
2019/2020,15,Justice,080,"Registrar of the Supreme Court of Canada",087,"Interpretation and Translation Services",,367362,0
2019/2020,15,Justice,080,"Registrar of the Supreme Court of Canada",087,"Interpretation and Translation Services","Department of Public Works and Government Services, Gatineau, Quebec",0,231650
2019/2020,15,Justice,080,"Registrar of the Supreme Court of Canada",087,"Interpretation and Translation Services","Service payments under $100,000 (3 payees)",0,135712
2019/2020,15,Justice,080,"Registrar of the Supreme Court of Canada",089,"Other Services",,302483,0
2019/2020,15,Justice,080,"Registrar of the Supreme Court of Canada",089,"Other Services","Service payments under $100,000 (47 payees)",0,302483
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",040,"Business Services",,49024838,0
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",040,"Business Services","BGIS Global Integrated Solutions Canada LP, Markham, Ontario",0,131319
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",040,"Business Services","Canada Revenue Agency, Ottawa, Ontario",0,601604
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",040,"Business Services","Canadian Maritime Engineering Ltd, Dartmouth, Nova Scotia",0,3956056
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",040,"Business Services","Correctional Service of Canada, Ottawa, Ontario",0,292160
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",040,"Business Services","Department of Public Works and Government Services, Gatineau, Quebec",0,37675485
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",040,"Business Services","General Services Administration, Auburn, Washington",0,187696
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",040,"Business Services","GDI Integrated Facilities Services, Lasalle, Quebec",0,682288
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",040,"Business Services","Iron Mountain Inc, Brampton, Ontario",0,263694
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",040,"Business Services","Prairie Agricultural Machinery Institute, Humboldt, Saskatchewan",0,162309
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",040,"Business Services","PricewaterhouseCoopers, Toronto, Ontario",0,629222
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",040,"Business Services","Royal Canadian Mounted Police, Ottawa, Ontario",0,407495
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",040,"Business Services","Samson & Associates, Gatineau, Quebec",0,153338
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",040,"Business Services","Service payments under $100,000 (7,057 payees)",0,2019180
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",040,"Business Services","Statistics Canada, Ottawa, Ontario",0,643345
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",040,"Business Services","2536-4589 Québec Inc, Québec, Quebec",0,1219647
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",041,"Legal Services",,22477917,0
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",041,"Legal Services","Department of Justice, Ottawa, Ontario",0,17972147
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",041,"Legal Services","Office of the Director of Public Prosecutions, Ottawa, Ontario",0,4144139
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",041,"Legal Services","Service payments under $100,000 (116 payees)",0,361631
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",042,"Engineering and Architectural Services",,368741,0
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",042,"Engineering and Architectural Services","Department of Public Works and Government Services, Gatineau, Quebec",0,347797
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",042,"Engineering and Architectural Services","Service payments under $100,000 (2 payees)",0,20944
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",043,"Scientific and Research Services",,3294971,0
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",043,"Scientific and Research Services","IBI Group Inc, Toronto, Ontario",0,3164307
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",043,"Scientific and Research Services","Service payments under $100,000 (5 payees)",0,130664
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",044,"Training and Educational Services",,6289074,0
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",044,"Training and Educational Services","Évaluation Personnel Sélection International Inc, Gatineau, Quebec",0,113420
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",044,"Training and Educational Services","Donald A Belliveau & Associés, Shediac, New Brunswick",0,100642
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",044,"Training and Educational Services","Privy Council Office, Ottawa, Ontario",0,182325
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",044,"Training and Educational Services","Prosci Canada ULC, Halifax, Nova Scotia",0,482594
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",044,"Training and Educational Services","Public Service Commission, Ottawa, Ontario",0,100864
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",044,"Training and Educational Services","Royal Canadian Mounted Police, Ottawa, Ontario",0,114908
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",044,"Training and Educational Services","Service payments under $100,000 (2,788 payees)",0,5194321
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",045,"Health and Welfare Services",,40066586,0
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",045,"Health and Welfare Services","Alberta Solicitor General, Edmonton, Alberta",0,1739327
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",045,"Health and Welfare Services","Calian Group Ltd, Ottawa, Ontario",0,141247
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",045,"Health and Welfare Services","Canadian Red Cross, Ottawa, Ontario",0,403994
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",045,"Health and Welfare Services","Corbel Management Corp, Concord, Ontario",0,6680577
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",045,"Health and Welfare Services","Gouvernement du Québec, Québec, Quebec",0,1462815
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",045,"Health and Welfare Services","Government of British Columbia, Victoria, British Columbia",0,2588824
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",045,"Health and Welfare Services","Government of Manitoba, Winnipeg, Manitoba",0,368171
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",045,"Health and Welfare Services","Government of Ontario, Toronto, Ontario",0,12066508
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",045,"Health and Welfare Services","G4S Secure Solutions Ltd, Toronto, Ontario",0,6945463
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",045,"Health and Welfare Services","Homewood Health Inc, Guelph, Ontario",0,487686
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",045,"Health and Welfare Services","Les Consultants Olympe Inc, Chicoutimi, Quebec",0,257015
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",045,"Health and Welfare Services","Service payments under $100,000 (803 payees)",0,2930792
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",045,"Health and Welfare Services","The Governing Council of The Salvation Army in Canada, Toronto, Ontario",0,361922
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",045,"Health and Welfare Services","The John Howard Society of Canada, Kingston, Ontario",0,1363646
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",045,"Health and Welfare Services","Toronto Bail Program Inc, Toronto, Ontario",0,877549
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",045,"Health and Welfare Services","William J Barker Clinical, Calgary, Alberta",0,1391050
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",046,"Protection Services",,27518272,0
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",046,"Protection Services","Brink's Inc, Mississauga, Ontario",0,366323
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",046,"Protection Services","City of Calgary, Calgary, Alberta",0,378025
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",046,"Protection Services","Commissionaires, Ottawa, Ontario",0,8254722
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",046,"Protection Services","Department of Public Works and Government Services, Gatineau, Quebec",0,452073
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",046,"Protection Services","GardaWorld Security Corporation, Montréal, Quebec",0,11005191
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",046,"Protection Services","Greater Toronto Airports Authority, Toronto, Ontario",0,408550
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",046,"Protection Services","Neptune Security Services Inc, Mississauga, Ontario",0,855439
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",046,"Protection Services","Royal Canadian Mounted Police, Ottawa, Ontario",0,391310
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",046,"Protection Services","Securiguard Services Ltd, Vancouver, British Columbia",0,4580507
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",046,"Protection Services","Service payments under $100,000 (296 payees)",0,406167
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",046,"Protection Services","Valguard Security Group, Concord, Ontario",0,111585
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",046,"Protection Services","Ville de Montréal, Montréal, Quebec",0,308380
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",047,"Informatics Services",,178872561,0
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",047,"Informatics Services","Adminserv Canada Ltd, Toronto, Ontario",0,202354
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",047,"Informatics Services","Alivaktuk Consulting Inc, Ottawa, Ontario",0,108954
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",047,"Informatics Services","Altis HR, Ottawa, Ontario",0,1571898
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",047,"Informatics Services","Amazon com Inc, Seattle, Washington",0,2000000
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",047,"Informatics Services","ADGA Group Consultants Inc, Ottawa, Ontario",0,438429
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",047,"Informatics Services","Babel Street, Reston, Virginia",0,1051156
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",047,"Informatics Services","BiR Consulting Inc, Ottawa, Ontario",0,358724
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency",047,"Informatics Services","BDMK Consultants Inc, Ottawa, Ontario",0,156251
