Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Proj-desc_eng,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",45,"Health and Welfare Services",,21221,0
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",45,"Health and Welfare Services","Service payments under $100,000 (12 payees)",0,21221
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",46,"Protection Services",,306590,0
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",46,"Protection Services","Commissionaires Ottawa, Ottawa, Ontario",0,208436
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",46,"Protection Services","Service payments under $100,000 (5 payees)",0,98154
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",47,"Informatics Services",,9779640,0
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",47,"Informatics Services","Calian Ltd, Ottawa, Ontario",0,380619
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",47,"Informatics Services","Excel Human Resources, Ottawa, Ontario",0,389453
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",47,"Informatics Services","Harrington Staffing, Ottawa, Ontario",0,240188
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",47,"Informatics Services","International Atomic Energy Agency, Vienna, Austria",0,322681
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",47,"Informatics Services","ISI Global Webcasting, Ottawa, Ontario",0,119576
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",47,"Informatics Services","Lumina It Inc, Ottawa, Ontario",0,131486
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",47,"Informatics Services","Maplesoft Consulting Inc, Ottawa, Ontario",0,482571
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",47,"Informatics Services","Modis Canada Inc, Toronto, Ontario",0,224908
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",47,"Informatics Services","Nisha Technologies Inc, Ottawa, Ontario",0,271135
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",47,"Informatics Services","N12 Consulting Corp, Ottawa, Ontario",0,105638
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",47,"Informatics Services","Professional Computer Consultants Group Ltd, Toronto, Ontario",0,388819
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",47,"Informatics Services","Promaxis Systems Inc, Ottawa, Ontario",0,199110
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",47,"Informatics Services","Public Works and Government Services Canada, Gatineau, Quebec",0,125351
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",47,"Informatics Services","Randstad, Saint-Laurent, Quebec",0,176828
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",47,"Informatics Services","S i SYSTEMS C9565C, Calgary, Alberta",0,548498
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",47,"Informatics Services","Service payments under $100,000 (30 payees)",0,827325
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",47,"Informatics Services","Shared Services Canada, Gatineau, Quebec",0,4527457
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",47,"Informatics Services","Veritaaq Technology House Inc, Ottawa, Ontario",0,317997
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",48,"Management Consulting",,469347,0
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",48,"Management Consulting","Breckenhill Inc, Ottawa, Ontario",0,166814
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",48,"Management Consulting","Service payments under $100,000 (13 payees)",0,160933
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",48,"Management Consulting","Stratum Associates Ltd, Ottawa, Ontario",0,141600
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",82,"Special Fees and Services",,164576,0
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",82,"Special Fees and Services","Service payments under $100,000 (42 payees)",0,164576
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",86,"Temporary Help Services",,1029369,0
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",86,"Temporary Help Services","Breckenhill Inc, Ottawa, Ontario",0,142989
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",86,"Temporary Help Services","HDP Group Inc, Ottawa, Ontario",0,103726
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",86,"Temporary Help Services","Service payments under $100,000 (13 payees)",0,394450
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",86,"Temporary Help Services","The Access Information Agency Inc, Ottawa, Ontario",0,191947
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",86,"Temporary Help Services","The AIM Groups Inc, Ottawa, Ontario",0,196257
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",87,"Interpretation and Translation Services",,1314616,0
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",87,"Interpretation and Translation Services","Public Works and Government Services Canada, Gatineau, Quebec",0,1305970
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",87,"Interpretation and Translation Services","Service payments under $100,000 (1 payee)",0,8646
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",89,"Other Services",,1212043,0
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",89,"Other Services","Aon Reed Stenhouse Inc, Ottawa, Ontario",0,192906
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",89,"Other Services","Commissionaires Ottawa, Ottawa, Ontario",0,201605
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",89,"Other Services","Public Works and Government Services Canada, Gatineau, Quebec",0,104818
2014/2015,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",89,"Other Services","Service payments under $100,000 (64 payees)",0,712714
2014/2015,04,"Canadian Heritage",048,"Registry of the Public Servants Disclosure Protection Tribunal",40,"Business Services",,14160,0
2014/2015,04,"Canadian Heritage",048,"Registry of the Public Servants Disclosure Protection Tribunal",40,"Business Services","Service payments under $100,000 (1 payee)",0,14160
2014/2015,04,"Canadian Heritage",048,"Registry of the Public Servants Disclosure Protection Tribunal",44,"Training and Educational Services",,4949,0
2014/2015,04,"Canadian Heritage",048,"Registry of the Public Servants Disclosure Protection Tribunal",44,"Training and Educational Services","Service payments under $100,000 (5 payees)",0,4949
2014/2015,04,"Canadian Heritage",048,"Registry of the Public Servants Disclosure Protection Tribunal",47,"Informatics Services",,9600,0
2014/2015,04,"Canadian Heritage",048,"Registry of the Public Servants Disclosure Protection Tribunal",47,"Informatics Services","Service payments under $100,000 (2 payees)",0,9600
2014/2015,04,"Canadian Heritage",048,"Registry of the Public Servants Disclosure Protection Tribunal",48,"Management Consulting",,124358,0
2014/2015,04,"Canadian Heritage",048,"Registry of the Public Servants Disclosure Protection Tribunal",48,"Management Consulting","Service payments under $100,000 (7 payees)",0,124358
2014/2015,04,"Canadian Heritage",048,"Registry of the Public Servants Disclosure Protection Tribunal",82,"Special Fees and Services",,10438,0
2014/2015,04,"Canadian Heritage",048,"Registry of the Public Servants Disclosure Protection Tribunal",82,"Special Fees and Services","Service payments under $100,000 (13 payees)",0,10438
2014/2015,04,"Canadian Heritage",048,"Registry of the Public Servants Disclosure Protection Tribunal",86,"Temporary Help Services",,3750,0
2014/2015,04,"Canadian Heritage",048,"Registry of the Public Servants Disclosure Protection Tribunal",86,"Temporary Help Services","Service payments under $100,000 (1 payee)",0,3750
2014/2015,04,"Canadian Heritage",048,"Registry of the Public Servants Disclosure Protection Tribunal",87,"Interpretation and Translation Services",,7924,0
2014/2015,04,"Canadian Heritage",048,"Registry of the Public Servants Disclosure Protection Tribunal",87,"Interpretation and Translation Services","Service payments under $100,000 (1 payee)",0,7924
2014/2015,04,"Canadian Heritage",048,"Registry of the Public Servants Disclosure Protection Tribunal",89,"Other Services",,132,0
2014/2015,04,"Canadian Heritage",048,"Registry of the Public Servants Disclosure Protection Tribunal",89,"Other Services","Service payments under $100,000 (1 payee)",0,132
2014/2015,14,Industry,049,"Registry of the Competition Tribunal",40,"Business Services",,8965,0
2014/2015,14,Industry,049,"Registry of the Competition Tribunal",40,"Business Services","Service payments under $100,000 (2 payees)",0,8965
2014/2015,14,Industry,049,"Registry of the Competition Tribunal",44,"Training and Educational Services",,4102,0
2014/2015,14,Industry,049,"Registry of the Competition Tribunal",44,"Training and Educational Services","Service payments under $100,000 (4 payees)",0,4102
2014/2015,14,Industry,049,"Registry of the Competition Tribunal",46,"Protection Services",,9859,0
2014/2015,14,Industry,049,"Registry of the Competition Tribunal",46,"Protection Services","Service payments under $100,000 (1 payee)",0,9859
2014/2015,14,Industry,049,"Registry of the Competition Tribunal",47,"Informatics Services",,14430,0
2014/2015,14,Industry,049,"Registry of the Competition Tribunal",47,"Informatics Services","Service payments under $100,000 (3 payees)",0,14430
2014/2015,14,Industry,049,"Registry of the Competition Tribunal",82,"Special Fees and Services",,1304,0
2014/2015,14,Industry,049,"Registry of the Competition Tribunal",82,"Special Fees and Services","Service payments under $100,000 (3 payees)",0,1304
2014/2015,14,Industry,049,"Registry of the Competition Tribunal",87,"Interpretation and Translation Services",,16488,0
2014/2015,14,Industry,049,"Registry of the Competition Tribunal",87,"Interpretation and Translation Services","Service payments under $100,000 (1 payee)",0,16488
2014/2015,14,Industry,049,"Registry of the Competition Tribunal",89,"Other Services",,1715,0
2014/2015,14,Industry,049,"Registry of the Competition Tribunal",89,"Other Services","Service payments under $100,000 (3 payees)",0,1715
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",40,"Business Services",,196999296,0
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",40,"Business Services","Canada Border Services Agency, Ottawa, Ontario",0,-110873
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",40,"Business Services","Canadian Bank Note Company Ltd, Ottawa, Ontario",0,2545461
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",40,"Business Services","Computer Sciences Canada Inc, Toronto, Ontario",0,1823157
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",40,"Business Services","Employment and Social Development Canada, Gatineau, Quebec",0,176817032
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",40,"Business Services","Foreign Affairs Trade and Development, Ottawa, Ontario",0,4493659
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",40,"Business Services","Gilmore Printing Services Inc, Ottawa, Ontario",0,133509
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",40,"Business Services","Industry Canada, Ottawa, Ontario",0,-116571
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",40,"Business Services","Public Works and Government Services Canada, Gatineau, Quebec",0,2306133
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",40,"Business Services","Service payments under $100,000 (113 payees)",0,894403
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",40,"Business Services","Shared Services Canada, Gatineau, Quebec",0,282704
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",40,"Business Services","Shred-it, Toronto, Ontario",0,193170
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",40,"Business Services","VF Worldwide Holdings Ltd, Port Louis, Mauritius",0,7737512
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",41,"Legal Services",,11913696,0
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",41,"Legal Services","Justice Canada, Ottawa, Ontario",0,11852361
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",41,"Legal Services","Service payments under $100,000 (3 payees)",0,61335
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",42,"Engineering and Architectural Services",,2639,0
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",42,"Engineering and Architectural Services","Service payments under $100,000 (1 payee)",0,2639
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",43,"Scientific and Research Services",,1626127,0
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",43,"Scientific and Research Services","Corporate Executive Board, Chicago, Illinois",0,114759
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",43,"Scientific and Research Services","Service payments under $100,000 (24 payees)",0,331636
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",43,"Scientific and Research Services","Statistics Canada, Ottawa, Ontario",0,1179732
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",44,"Training and Educational Services",,3475687,0
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",44,"Training and Educational Services","Bank of Montreal, Montréal, Quebec",0,524164
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",44,"Training and Educational Services","Canada School of Public Service, Ottawa, Ontario",0,878571
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",44,"Training and Educational Services","Centre de langues internationales Charpentier, Gatineau, Quebec",0,144049
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",44,"Training and Educational Services","Language Research Development Group Inc, Montréal, Quebec",0,171510
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",44,"Training and Educational Services","Service payments under $100,000 (333 payees)",0,1757393
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",45,"Health and Welfare Services",,24092539,0
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",45,"Health and Welfare Services","Canada Border Services Agency, Ottawa, Ontario",0,818256
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",45,"Health and Welfare Services","Medavie Blue Cross, Moncton, New Brunswick",0,23048643
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",45,"Health and Welfare Services","Service payments under $100,000 (30 payees)",0,225640
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",46,"Protection Services",,3729605,0
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",46,"Protection Services","Canadian Bank Note Company Ltd, Ottawa, Ontario",0,476504
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",46,"Protection Services","Commissionaires, Ottawa, Ontario",0,3392555
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",46,"Protection Services","Employment and Social Development Canada, Gatineau, Quebec",0,-101436
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",46,"Protection Services","Service payments under $100,000 (29 payees)",0,-154578
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",46,"Protection Services","Shred-it International Inc, Montréal, Quebec",0,116560
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services",,55350182,0
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","Accenture Inc, Toronto, Ontario",0,221934
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","ADRM Technology Consulting Group Corp, Ottawa, Ontario",0,267080
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","Calian Technologies Ltd, Ottawa, Ontario",0,1501922
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","Canada Border Services Agency, Ottawa, Ontario",0,-1349675
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","Canadian Bank Note Company Ltd, Ottawa, Ontario",0,190688
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","Coradix Technology Consulting Ltd, Ottawa, Ontario",0,2256765
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","CACHE Consulting, Ottawa, Ontario",0,387687
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","CGI Information Systems and Management Consultants Inc, Ottawa, Ontario",0,4606247
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","Dalian Enterprises Inc, Ottawa, Ontario",0,1988879
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","Dessau Inc, Ottawa, Ontario",0,169830
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","DWP Solutions Inc, Ottawa, Ontario",0,228804
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","Excel Human Resources, Ottawa, Ontario",0,3668236
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","Excel Information Technology Resources, Ottawa, Ontario",0,118446
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","Foreign Affairs Trade and Development, Ottawa, Ontario",0,689903
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","Fujitsu Consulting Inc, Ottawa, Ontario",0,5835915
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","Gartner Group Canada, Ottawa, Ontario",0,778598
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","Halifax Group, Ottawa, Ontario",0,220375
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","Ibiska Telecom Inc, Ottawa, Ontario",0,106932
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","IT/Net Inc, Ottawa, Ontario",0,148417
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","Maplesoft Group, Ottawa, Ontario",0,3325675
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","Mindwire Systems Ltd, Ottawa, Ontario",0,3043755
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","Modis Canada Inc, Toronto, Ontario",0,123110
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","Oracle Corporation Canada Inc, Toronto, Ontario",0,954225
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","Public Works and Government Services Canada, Gatineau, Quebec",0,649364
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","Randstad Interim Inc, Ottawa, Ontario",0,4304416
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","S i Systems Ltd, Ottawa, Ontario",0,335756
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","Service payments under $100,000 (15 payees)",0,396366
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","Shared Services Canada, Gatineau, Quebec",0,14907281
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","Systematix, Ottawa, Ontario",0,210397
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","Treasury Board, Ottawa, Ontario",0,284000
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","TRM Technologies Inc, Ottawa, Ontario",0,201824
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","United States Department of Homeland Security, Washington, District of Columbia",0,244877
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","Veritaaq Technology House Inc, Ottawa, Ontario",0,4170508
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",47,"Informatics Services","2Keys Corporation, Ottawa, Ontario",0,161645
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",48,"Management Consulting",,5617926,0
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",48,"Management Consulting","excelITR, Ottawa, Ontario",0,792955
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",48,"Management Consulting","Altis Human Resources Inc, Ottawa, Ontario",0,344210
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",48,"Management Consulting","Bell Canada, Ottawa, Ontario",0,103399
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",48,"Management Consulting","BDMK Consultants Inc, Ottawa, Ontario",0,163830
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",48,"Management Consulting","Collins Barrow Edmonton LLP, Edmonton, Alberta",0,136240
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",48,"Management Consulting","Coradix Technology Consulting Ltd, Ottawa, Ontario",0,266536
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",48,"Management Consulting","Dalian Enterprises Inc, Ottawa, Ontario",0,428862
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",48,"Management Consulting","Ernst & Young LLP, Ottawa, Ontario",0,152766
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",48,"Management Consulting","Excel Human Resources, Ottawa, Ontario",0,341023
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",48,"Management Consulting","Fujitsu Consulting Inc, Ottawa, Ontario",0,114779
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",48,"Management Consulting","Health Canada, Ottawa, Ontario",0,242311
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",48,"Management Consulting","Maplesoft Group, Ottawa, Ontario",0,433716
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",48,"Management Consulting","Mighty, Ottawa, Ontario",0,121672
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",48,"Management Consulting","Raymond Chabot Grant Thornton LLP, Ottawa, Ontario",0,196091
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",48,"Management Consulting","RA Malatest & Associates Ltd, Victoria, British Columbia",0,163897
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",48,"Management Consulting","Service payments under $100,000 (96 payees)",0,1233615
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",48,"Management Consulting","Statistics Canada, Ottawa, Ontario",0,247191
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",48,"Management Consulting","TRM Technologies Inc, Ottawa, Ontario",0,134833
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",82,"Special Fees and Services",,481255,0
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",82,"Special Fees and Services","Foreign Affairs Trade and Development, Ottawa, Ontario",0,126762
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",82,"Special Fees and Services","Service payments under $100,000 (229 payees)",0,354493
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",86,"Temporary Help Services",,5354567,0
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",86,"Temporary Help Services","AIM Group Inc, Ottawa, Ontario",0,122128
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",86,"Temporary Help Services","Foreign Affairs Trade and Development, Ottawa, Ontario",0,4873569
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",86,"Temporary Help Services","Public Works and Government Services Canada, Gatineau, Quebec",0,268617
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",86,"Temporary Help Services","Service payments under $100,000 (6 payees)",0,90253
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",87,"Interpretation and Translation Services",,4449162,0
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",87,"Interpretation and Translation Services","Public Works and Government Services Canada, Gatineau, Quebec",0,4096053
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",87,"Interpretation and Translation Services","Service payments under $100,000 (542 payees)",0,353109
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",89,"Other Services",,1650977,0
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",89,"Other Services","Canada Post Corporation, Ottawa, Ontario",0,148386
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",89,"Other Services","Department of Immigration and Border Protection, Belconnen, Australia",0,559291
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",89,"Other Services","Gartner Group Canada, Ottawa, Ontario",0,147828
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",89,"Other Services","Public Works and Government Services Canada, Gatineau, Quebec",0,163146
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",89,"Other Services","Service payments under $100,000 (71 payees)",0,321487
2014/2015,05,"Citizenship and Immigration",050,"Citizenship and Immigration",89,"Other Services","US Department of Homeland Security, Washington, District of Columbia",0,310839
2014/2015,15,Justice,051,"Office of the Commissioner for Federal Judicial Affairs",40,"Business Services",,491671,0
2014/2015,15,Justice,051,"Office of the Commissioner for Federal Judicial Affairs",40,"Business Services","Service payments under $100,000 (54 payees)",0,491671
2014/2015,15,Justice,051,"Office of the Commissioner for Federal Judicial Affairs",41,"Legal Services",,2496137,0
2014/2015,15,Justice,051,"Office of the Commissioner for Federal Judicial Affairs",41,"Legal Services","Cavalluzzo Shilton McIntyre Cornish LLP, Toronto, Ontario",0,142167
2014/2015,15,Justice,051,"Office of the Commissioner for Federal Judicial Affairs",41,"Legal Services","Jolicoeur Lacasse, Montréal, Quebec",0,173294
2014/2015,15,Justice,051,"Office of the Commissioner for Federal Judicial Affairs",41,"Legal Services","Lavery de Billy, Montréal, Quebec",0,131934
2014/2015,15,Justice,051,"Office of the Commissioner for Federal Judicial Affairs",41,"Legal Services","Micheline Sabourin, Ottawa, Ontario",0,127960
2014/2015,15,Justice,051,"Office of the Commissioner for Federal Judicial Affairs",41,"Legal Services","Osler Hoskin & Harcourt LLP, Toronto, Ontario",0,317117
2014/2015,15,Justice,051,"Office of the Commissioner for Federal Judicial Affairs",41,"Legal Services","Service payments under $100,000 (46 payees)",0,1050458
2014/2015,15,Justice,051,"Office of the Commissioner for Federal Judicial Affairs",41,"Legal Services","Torys LLP, Toronto, Ontario",0,553207
2014/2015,15,Justice,051,"Office of the Commissioner for Federal Judicial Affairs",44,"Training and Educational Services",,614165,0
2014/2015,15,Justice,051,"Office of the Commissioner for Federal Judicial Affairs",44,"Training and Educational Services","Service payments under $100,000 (94 payees)",0,614165
2014/2015,15,Justice,051,"Office of the Commissioner for Federal Judicial Affairs",46,"Protection Services",,5495,0
2014/2015,15,Justice,051,"Office of the Commissioner for Federal Judicial Affairs",46,"Protection Services","Service payments under $100,000 (3 payees)",0,5495
2014/2015,15,Justice,051,"Office of the Commissioner for Federal Judicial Affairs",47,"Informatics Services",,276533,0
2014/2015,15,Justice,051,"Office of the Commissioner for Federal Judicial Affairs",47,"Informatics Services","Protak Consulting Group, Ottawa, Ontario",0,188617
2014/2015,15,Justice,051,"Office of the Commissioner for Federal Judicial Affairs",47,"Informatics Services","Service payments under $100,000 (9 payees)",0,87916
2014/2015,15,Justice,051,"Office of the Commissioner for Federal Judicial Affairs",48,"Management Consulting",,252610,0
2014/2015,15,Justice,051,"Office of the Commissioner for Federal Judicial Affairs",48,"Management Consulting","Service payments under $100,000 (17 payees)",0,252610
2014/2015,15,Justice,051,"Office of the Commissioner for Federal Judicial Affairs",82,"Special Fees and Services",,66188,0
2014/2015,15,Justice,051,"Office of the Commissioner for Federal Judicial Affairs",82,"Special Fees and Services","Service payments under $100,000 (45 payees)",0,66188
