Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Proj-desc_eng,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Lynk Electric Ltd, Sydney, Nova Scotia",0,177968
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","M & R Engineering Ltd, Halifax, Nova Scotia",0,112750
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","M A O'Kane Consultants Inc, Saskatoon, Saskatchewan",0,148542
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Maclean Construction Ltd, Charlottetown, Prince Edward Island",0,400568
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Manufacturers Life Insurance Company, Toronto, Ontario",0,173272
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Maritime Hydroseed (1988) Ltd, Saint John, New Brunswick",0,164440
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Maxxam Analytics Inc, Toronto, Ontario",0,178558
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","McElhanney Consulting Services Ltd, Vancouver, British Columbia",0,443362
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Mega Power Installations Ltd, Victoria, British Columbia",0,422672
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Menkes Shooner Dagenais Letourneux Architectes Inc, Montréal, Quebec",0,505419
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Meridian Engineering Inc, Clarenville, Newfoundland and Labrador",0,573375
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","MHPM Project Managers Inc, Ottawa, Ontario",0,8583324
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Minto Group Inc, Ottawa, Ontario",0,576347
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","MMM Group Ltd, Thornhill, Ontario",0,1294486
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","MMMC Inc, Brantford, Ontario",0,361465
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","MNQM Contracting Ltd, Richmond, British Columbia",0,8808098
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Morguard Corporation, Mississauga, Ontario",0,415447
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Morrison Hershfield Ltd, Toronto, Ontario",0,388450
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Nadine International Inc, Ottawa, Ontario",0,3060072
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","National Research Council Canada, Ottawa, Ontario",0,395745
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Navco Construction Corp, Port Coquitlam, British Columbia",0,259205
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","New City Contracting Ltd, Vancouver, British Columbia",0,1007582
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","NFOE et associés architectes, Montréal, Quebec",0,1162303
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Norda Stelo Inc, Québec, Quebec",0,430710
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Norr Ltd, Toronto, Ontario",0,4091193
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","North America Construction (1993) Ltd, Morriston, Ontario",0,14082322
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Northern Contracting Ltd, Sydney, Nova Scotia",0,1449563
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Nova Scotia Power Inc, Halifax, Nova Scotia",0,347338
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Number Ten Architectural Group, Victoria, British Columbia",0,937779
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Online Constructors Ltd, Abbotsford, British Columbia",0,260814
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","ONPA Architects, Edmonton, Alberta",0,390932
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Option Aménagement Inc, Québec, Quebec",0,292092
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Pageau Morel & Associates Inc, Gatineau, Quebec",0,284401
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Parkin Architects Ltd, Toronto, Ontario",0,166795
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Parsons Brinckerhoff Halsall Inc, Ottawa, Ontario",0,132620
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Parsons Inc, Calgary, Alberta",0,2766658
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Paul Daoust Construction & Associates Ltd, Ottawa, Ontario",0,399897
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Peter J Kindree Architect, Ottawa, Ontario",0,451913
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","PHB Group Inc, St John's, Newfoundland and Labrador",0,254029
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Place Montcalm (Phase III), Gatineau, Quebec",0,111911
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Plania Inc, Montréal, Quebec",0,116950
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Plombaction Inc, Victoriaville, Quebec",0,542938
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Pomerleau Inc, Saint-Georges, Quebec",0,19024610
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Poon McKenzie Architects (Alberta) Inc, Calgary, Alberta",0,168969
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Prestige Design and Construction (Ottawa) Ltd, Ottawa, Ontario",0,329818
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Pro-Sag Mécanique Inc, Chicoutimi, Quebec",0,660643
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Provencher Roy Associés Architectes Inc, Montréal, Quebec",0,610029
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","PSAV Architects Ltd, Yellowknife, Northwest Territories",0,205530
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Public Works and Government Services Canada, Gatineau, Quebec",0,16537021
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Ratio Architecture Interior Design and Planning Inc, Vancouver, British Columbia",0,192740
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","RDH Building Engineering Ltd, Vancouver, British Columbia",0,285529
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Read Jones Christoffersen Ltd, Vancouver, British Columbia",0,138551
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Rebanks Pepper Littlewood Architects Inc, Toronto, Ontario",0,139663
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Republic Architecture Inc, Winnipeg, Manitoba",0,1450021
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Revay and Associates Ltd, Ottawa, Ontario",0,451282
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Riddell Kurczaba Architecture Engineering Interior Design, Calgary, Alberta",0,247398
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Riggs Engineering Ltd, London, Ontario",0,736986
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Rize Alliance (Terminal) Project Inc, Vancouver, British Columbia",0,406367
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Robertson Martin Architects Inc, Ottawa, Ontario",0,934200
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Roof Tile Management Inc, Mississauga, Ontario",0,169945
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Rooney Irving and Associates Ltd, Ottawa, Ontario",0,135600
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Rubin & Rotman Inc, Montréal, Quebec",0,616934
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Rutter Inc, St John's, Newfoundland and Labrador",0,111340
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","S M S Summit Mechanical Systems Ltd, Shawnigan Lake, British Columbia",0,1677665
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Sanexen Services Environnementaux Inc, Varennes, Quebec",0,167745
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Schoeler & Heaton Architects Inc, Ottawa, Ontario",0,2011633
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","SEPW Architecture Inc, Regina, Saskatchewan",0,453510
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Service payments under $100,000 (571 payees)",0,10305200
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","SHM Canada Consulting Ltd, Halifax, Nova Scotia",0,784266
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","SLR Consulting (Canada) Ltd, Vancouver, British Columbia",0,2482805
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","SNC-Lavalin Inc, Montréal, Quebec",0,3206909
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Société Immobilière Tricorp Ltée, Montréal, Quebec",0,113941
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Soil Probe Ltd, Toronto, Ontario",0,135141
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Stantec Architecture Ltd, Edmonton, Alberta",0,8764344
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","St-Gelais Montminy Architectes, Charlesbourg, Quebec",0,4575947
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Sutherland Excavating Ltd, Miramichi, New Brunswick",0,519118
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Tait Communications and Consulting Inc, Yellowknife, Northwest Territories",0,128385
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Taligent Consulting Inc, Ottawa, Ontario",0,5245906
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Taylor/Hazell Architects Ltd, Toronto, Ontario",0,1234877
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Technical Safety Authority of Saskatchewan, Regina, Saskatchewan",0,134786
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Technorem Inc, Laval, Quebec",0,1492733
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","TeraMach Technologies Inc, Ottawa, Ontario",0,190096
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Tetra Tech EBA Inc, Edmonton, Alberta",0,1440327
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","ThyssenKrupp Elevator (Canada) Ltd, Toronto, Ontario",0,1044225
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Tiree Facility Solutions Inc, Ottawa, Ontario",0,183109
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Turner & Townsend CM2R Inc, Toronto, Ontario",0,183600
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","University of Ottawa, Ottawa, Ontario",0,192200
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Valron Engineers Inc, Moncton, New Brunswick",0,180235
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Verne Reimer Architecture Inc, Winnipeg, Manitoba",0,676583
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","VLAN Paysages Inc, Montréal, Quebec",0,404870
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Wedler Engineering LLP, Courtenay, British Columbia",0,521812
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Wild Stone Engineering Ltd, Penticton, British Columbia",0,489596
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","WSP Canada Inc, Montréal, Quebec",0,9286701
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services","Zutphen Contractors Inc, Southwest Mabou, Nova Scotia",0,4387400
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",042,"Engineering and Architectural Services",,321149363,0
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","2G Robotics Inc, Waterloo, Ontario",0,195169
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","AbCellera Biologics Inc, Vancouver, British Columbia",0,341000
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Acaveo Inc, Ottawa, Ontario",0,336000
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Agri-Neo Inc, Toronto, Ontario",0,370276
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Apexo Inc, Repentigny, Quebec",0,112869
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","AXON Intégration et Développement, Montréal, Quebec",0,101143
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Axys Analytical Services Ltd, Sidney, British Columbia",0,116730
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Boreal Laser Inc, Edmonton, Alberta",0,263440
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Brican Automated Systems Inc, Brampton, Ontario",0,134706
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Bubble Technology Industries Inc, Chalk River, Ontario",0,379698
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","C E S Engineering Ltd, Burnaby, British Columbia",0,111046
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Cape Breton University, Sydney, Nova Scotia",0,318071
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","CB Richard Ellis Global Corporate Service, Toronto, Ontario",0,107500
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Chemquant Laboratories Ltd, Mississauga, Ontario",0,380106
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Colt Canada Corporation, Kitchener, Ontario",0,947557
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Com Dev Ltd, Cambridge, Ontario",0,197321
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","CommandWear Systems Inc, Vancouver, British Columbia",0,450922
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Compusult Ltd, Mount Pearl, Newfoundland and Labrador",0,331296
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Corporation STERIS Canada, Québec, Quebec",0,356880
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","CubeWerx Inc, Gatineau, Quebec",0,443774
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","D2L Corporation, Kitchener, Ontario",0,206637
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Deep Logic Solutions Inc, Almonte, Ontario",0,392818
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Delphax Technologies Canada Ltd, Mississauga, Ontario",0,106866
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Dragonfly Systems Inc, Kanata, Ontario",0,359070
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","D-TA Systems Inc, Ottawa, Ontario",0,436760
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","E2Metrix Inc, Sherbrooke, Quebec",0,558202
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Ekologix Earth-Friendly Solutions Inc, Waterloo, Ontario",0,303468
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Ethelo Decisions Inc, Vancouver, British Columbia",0,278424
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Firecraft Products Inc, Fredericton, New Brunswick",0,174530
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","FormVerse Inc, Carlsbad Springs, Ontario",0,164019
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","FSR Fluvial Systems Research Inc, White Rock, British Columbia",0,479697
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","General Dynamics Land Systems - Canada Corporation, London, Ontario",0,358590
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Giatec Scientific Inc, Ottawa, Ontario",0,290216
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Gnowit Inc, Kanata, Ontario",0,387783
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Go Deep International Inc, Saint John, New Brunswick",0,436735
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","GRI Simulations Inc, St John's, Newfoundland and Labrador",0,241026
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Idénergie Inc, Montréal, Quebec",0,227025
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Institut national d'optique, Québec, Quebec",0,338144
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Intelligent System Solutions Corporation, St John's, Newfoundland and Labrador",0,331093
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Inversa Systems Ltd, Fredericton, New Brunswick",0,428837
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Kongsberg Gallium Ltd, Ottawa, Ontario",0,591924
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Les Technologies Polycontrôles Inc, Brossard, Quebec",0,244120
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Life Prediction Technologies Inc, Ottawa, Ontario",0,482728
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Maadigroup, Boucherville, Quebec",0,350326
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Maerospace Corporation, Waterloo, Ontario",0,363736
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Maxxam Analytics Inc, Toronto, Ontario",0,146879
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","McMaster University, Hamilton, Ontario",0,145000
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","National Research Council Canada, Ottawa, Ontario",0,491450
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Natural Ocean Products Inc, North Sydney, Nova Scotia",0,157390
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","NGRAIN (Canada) Corporation, Ottawa, Ontario",0,310005
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Nova-BioRubber Green Technologies Inc, Langley, British Columbia",0,158819
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Ocean Sonics Ltd, Great Village, Nova Scotia",0,238969
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Ontario Clean Water Agency, Toronto, Ontario",0,105681
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Oproma Inc, Gatineau, Quebec",0,498800
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Ping Digital Signal Processing Inc, North Saanich, British Columbia",0,256177
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Rocky Mountain Equipment Canada Ltd, Calgary, Alberta",0,115308
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Royal Canadian Mounted Police, Ottawa, Ontario",0,300000
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","SageTea Inc, Ottawa, Ontario",0,406750
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Secure City Solutions Inc, Ottawa, Ontario",0,140000
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Service payments under $100,000 (96 payees)",0,2021641
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Signority Inc, Ottawa, Ontario",0,157494
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Social Asset Measurements Inc, Toronto, Ontario",0,164087
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Space Codesign Systems Inc, Saint-Jean-sur-Richelieu, Quebec",0,141550
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Sparx Smart PODS Inc, Moncton, New Brunswick",0,341245
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Speech Mobility Communications Inc, Montréal, Quebec",0,449031
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Star Solutions International ULC, Richmond, British Columbia",0,455660
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","TeknoScan Systems Inc, Vaughan, Ontario",0,326450
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","The Pyxis Innovation Inc, Kingston, Ontario",0,160000
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","TWB Strategic Investments Inc, Ottawa, Ontario",0,117936
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","Ultra Electronics TCS Inc, Mont-Royal, Quebec",0,1003694
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services","ViTRAK Systems Inc, Charlottetown, Prince Edward Island",0,358439
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",043,"Scientific and Research Services",,23696733,0
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",044,"Training and Educational Services","3882373 Canada Inc, Ottawa, Ontario",0,132108
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",044,"Training and Educational Services","ABCE Language School Inc, Ottawa, Ontario",0,131099
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",044,"Training and Educational Services","Canada School of Public Service, Ottawa, Ontario",0,1101230
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",044,"Training and Educational Services","Caron Professional & Linguistic Training Centre Ltd, Ottawa, Ontario",0,185350
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",044,"Training and Educational Services","Exit Certified Corporation, Ottawa, Ontario",0,308743
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",044,"Training and Educational Services","Financial Management Institute of Canada, Ottawa, Ontario",0,109923
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",044,"Training and Educational Services","Global Knowledge Network (Canada) Inc, Toronto, Ontario",0,208314
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",044,"Training and Educational Services","Knowledge Circle Learning Services Inc, Ottawa, Ontario",0,304301
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",044,"Training and Educational Services","L Paul Fréchette Consulting Services Inc, Ottawa, Ontario",0,257859
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",044,"Training and Educational Services","Le Réseau CLIC Inc, Sherbrooke, Quebec",0,206258
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",044,"Training and Educational Services","Learning Tree International Inc, Ottawa, Ontario",0,136988
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",044,"Training and Educational Services","Oracle Canada ULC, Toronto, Ontario",0,100451
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",044,"Training and Educational Services","Public Service Commission of Canada, Ottawa, Ontario",0,248851
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",044,"Training and Educational Services","Public Works and Government Services Canada, Gatineau, Quebec",0,319695
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",044,"Training and Educational Services","Service payments under $100,000 (878 payees)",0,3605957
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",044,"Training and Educational Services","University of Ottawa, Ottawa, Ontario",0,240950
2015/2016,20,"Public Services and Procurement",127,"Public Works and Government Services",044,"Training and Educational Services",,7598077,0
