Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Proj-desc_eng,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",043,"Scientific and Research Services","Department of Public Works And Government Services, Gatineau, Quebec",0,724108
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",043,"Scientific and Research Services","Joan Holmes & Assoc Inc, Ottawa, Ontario",0,337490
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",043,"Scientific and Research Services","Laurier Research Group Limited, Kemptville, Ontario",0,284514
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",043,"Scientific and Research Services","Link Advantage Research Corp, Ottawa, Ontario",0,369407
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",043,"Scientific and Research Services","Public History Inc, Ottawa, Ontario",0,359721
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",043,"Scientific and Research Services","Service payments under $100,000 (44 payees)",0,625291
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",043,"Scientific and Research Services","Smith Research Inc, Calgary, Alberta",0,170516
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",043,"Scientific and Research Services","Somatos Information Consulting, Vancouver, British Columbia",0,446263
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",043,"Scientific and Research Services","T H G The History Group Inc, Mapple Ridge, British Columbia",0,972782
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",043,"Scientific and Research Services","Wampum Records, Ottawa, Ontario",0,509621
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",044,"Training and Educational Services",,1561562,0
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",044,"Training and Educational Services","Service payments under $100,000 (362 payees)",0,1561562
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",045,"Health and Welfare Services",,615986,0
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",045,"Health and Welfare Services","Department of Health, Ottawa, Ontario",0,435899
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",045,"Health and Welfare Services","Service payments under $100,000 (21 payees)",0,180087
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",046,"Protection Services",,56407,0
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",046,"Protection Services","Service payments under $100,000 (22 payees)",0,56407
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",047,"Informatics Services",,20512899,0
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",047,"Informatics Services","Department of Indigenous Services, Gatineau, Quebec",0,19963691
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",047,"Informatics Services","Donna Cona Inc, Nepean, Ontario",0,149916
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",047,"Informatics Services","Pacific Geotech Systems Ltd, Vancouver, British Columbia",0,172423
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",047,"Informatics Services","Service payments under $100,000 (9 payees)",0,226869
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",048,"Management Consulting",,13902021,0
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",048,"Management Consulting","Alvarez & Marsal Canada Inc. Ccaa, Vancouver, British Columbia",0,1408000
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",048,"Management Consulting","Bell Browne Molnar & Delicate, Ottawa, Ontario",0,238188
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",048,"Management Consulting","Bronson Consulting Group, Ottawa, Ontario",0,117472
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",048,"Management Consulting","Colliers Project Leaders Inc, Ottawa, Ontario",0,165069
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",048,"Management Consulting","Deloitte LLP, Ottawa, Ontario",0,338559
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",048,"Management Consulting","Department of Indigenous Services, Gatineau, Quebec",0,214757
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",048,"Management Consulting","Department of Public Works And Government Services, Gatineau, Quebec",0,9079878
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",048,"Management Consulting","Elsa Reclamation & Development Co, Vancouver, British Columbia",0,114620
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",048,"Management Consulting","Ernst & Young LLP, Ottawa, Ontario",0,239360
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",048,"Management Consulting","Robertson Geoconsultants Inc, Vancouver, British Columbia",0,437896
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",048,"Management Consulting","Service payments under $100,000 (39 payees)",0,690027
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",048,"Management Consulting","Stratos Inc, Ottawa, Ontario",0,676570
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",048,"Management Consulting","Workdynamics Technologies Inc., Kanata, Ontario",0,181625
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",082,"Special Fees and Services",,202470,0
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",082,"Special Fees and Services","Service payments under 100,000 (103 payees)",0,202470
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",086,"Temporary Help Services",,4748,0
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",086,"Temporary Help Services","Service payments under $100,000 (1 payee)",0,4748
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",087,"Interpretation and Translation Services",,1272350,0
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",087,"Interpretation and Translation Services","Department of Public Works And Government Services, Gatineau, Quebec",0,976171
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",087,"Interpretation and Translation Services","Service payments under $100,000 (21 payees)",0,170281
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",087,"Interpretation and Translation Services","Wintranslation, Ottawa, Ontario",0,125898
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services",,71642804,0
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Allister Surette, Church Point, Nova Scotia",0,208244
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Arcadis Canada Inc, Richmond Hill, Ontario",0,359976
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Canadian Northern Economic Development Agency, Ottawa, Ontario",0,295182
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Carters Professional Corporation, Orangeville, Ontario",0,384772
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Ca2 Inc,Toronto, Ontario",0,641016
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Collectiva, Montreal, Quebec",0,1211715
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Coradix Technology Consulting Ltd, Ottawa, Ontario",0,127695
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Daniel Shapiro Legal Professional, Saskatoon, Saskatchewan",0,215090
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Deloitte LLP, Ottawa, Ontario",0,31638440
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Dema Land Services Inc, St Albert, Alberta",0,254496
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Department of Environment, Ottawa, Ontario",0,803144
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Department of Health, Ottawa, Ontario",0,816727
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Department of Indigenous Services, Gatineau, Quebec",0,19861841
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Department of Natural Resources, Ottawa, Ontario",0,446534
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Department of Public Works And Government Services, Gatineau, Quebec",0,3574140
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Dillon Consulting Ltd, London, Ontario",0,112140
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Donna Cona Inc, Nepean, Ontario",0,1689135
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Duff & Phelps Canada Limited, Toronto, Ontario",0,123857
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Englobe Corp, Laval, Quebec",0,261301
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Epiq Class Action Services, Toronto, Ontario",0,306067
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Ernst & Young LLP, Ottawa, Ontario",0,248598
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Future First Governance Design, Ottawa, Ontario",0,173502
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Hal Love Real Estate Adv. Services, Tehkummah, Ontario",0,114515
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Historice Consultants Inc, St-Lambert, Quebec",0,180295
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Leigh Ann Whaley, Thunder Bay, Ontario",0,100092
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Maxsys Staffing And Consulting Inc, Ottawa, Ontario",0,112092
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Minister Of Finance, Victoria, British Columbia",0,501900
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Moazzami Economic Consultants Inc, Thunder Bay, Ontario",0,109200
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Paul Precht Energy Economics Ltd, Edmonton, Alberta",0,292500
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Peak Management And Negotiations, Canmore, Alberta",0,125790
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Qmr Staffing Solutions Inc, Ottawa, Ontario",0,258722
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Raymond Chabot Grant Thornton, Ottawa, Ontario",0,726525
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Serecon Inc, Edmonton, Alberta",0,156716
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Service payments under $100,000 (295 payees)",0,3630025
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Stantec Consulting Ltd, Ottawa, Ontario",0,165131
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Stratos, Ottawa, Ontario",0,288817
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","SLR Consulting (Canada) Inc, Ottawa, Ontario",0,154257
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","SNC Lavalin Inc, Montreal, Quebec",0,230004
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Tetra Tech Canada Inc, Pasadena, California",0,149725
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","The Aim Group Inc, Ottawa, Ontario",0,147728
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Treasury Board Secretariat, Ottawa, Ontario",0,126009
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","Worley Canada Services Ltd, Calgary, Alberta",0,128974
2020/2021,13,"Crown-Indigenous Relations and Northern Affairs",042,"Department of Crown-Indigenous Relations and Northern Affairs",089,"Other Services","10660230 Canada Inc, Westmount, Quebec",0,190175
2020/2021,19,"Privy Council",043,"Canadian Intergovernmental Conference Secretariat",040,"Business Services",,341076,0
2020/2021,19,"Privy Council",043,"Canadian Intergovernmental Conference Secretariat",040,"Business Services","Canadian Human Rights Commission, Ottawa, Ontario",0,151724
2020/2021,19,"Privy Council",043,"Canadian Intergovernmental Conference Secretariat",040,"Business Services","Public Works and Government Services Canada, Gatineau, Quebec",0,180080
2020/2021,19,"Privy Council",043,"Canadian Intergovernmental Conference Secretariat",040,"Business Services","Service payments under $100,000 (3 payees)",0,9272
2020/2021,19,"Privy Council",043,"Canadian Intergovernmental Conference Secretariat",044,"Training and Educational Services",,9954,0
2020/2021,19,"Privy Council",043,"Canadian Intergovernmental Conference Secretariat",044,"Training and Educational Services","Service payments under $100,000 (4 payees)",0,9954
2020/2021,19,"Privy Council",043,"Canadian Intergovernmental Conference Secretariat",045,"Health and Welfare Services",,3708,0
2020/2021,19,"Privy Council",043,"Canadian Intergovernmental Conference Secretariat",045,"Health and Welfare Services","Service payments under $100,000 (1 payee)",0,3708
2020/2021,19,"Privy Council",043,"Canadian Intergovernmental Conference Secretariat",047,"Informatics Services",,203128,0
2020/2021,19,"Privy Council",043,"Canadian Intergovernmental Conference Secretariat",047,"Informatics Services","Public Works and Government Services Canada, Gatineau, Quebec",0,147151
2020/2021,19,"Privy Council",043,"Canadian Intergovernmental Conference Secretariat",047,"Informatics Services","Service payments under $100,000 (7 payees)",0,55977
2020/2021,19,"Privy Council",043,"Canadian Intergovernmental Conference Secretariat",082,"Special Fees and Services",,2560,0
2020/2021,19,"Privy Council",043,"Canadian Intergovernmental Conference Secretariat",082,"Special Fees and Services","Service payments under $100,000 (3 payees)",0,2560
2020/2021,19,"Privy Council",043,"Canadian Intergovernmental Conference Secretariat",087,"Interpretation and Translation Services",,439661,0
2020/2021,19,"Privy Council",043,"Canadian Intergovernmental Conference Secretariat",087,"Interpretation and Translation Services","America Interpretation Inc., Quebec, Quebec",0,103590
2020/2021,19,"Privy Council",043,"Canadian Intergovernmental Conference Secretariat",087,"Interpretation and Translation Services","Public Works and Government Services Canada, Gatineau, Quebec",0,203651
2020/2021,19,"Privy Council",043,"Canadian Intergovernmental Conference Secretariat",087,"Interpretation and Translation Services","Service payments under $100,000 (6 payees)",0,132420
2020/2021,19,"Privy Council",043,"Canadian Intergovernmental Conference Secretariat",089,"Other Services",,15066,0
2020/2021,19,"Privy Council",043,"Canadian Intergovernmental Conference Secretariat",089,"Other Services","Service payments under $100,000 (4 payees)",0,15066
2020/2021,14,"Innovation, Science and Economic Development",044,"Department of Western Economic Diversification",040,"Business Services",,521879,0
2020/2021,14,"Innovation, Science and Economic Development",044,"Department of Western Economic Diversification",040,"Business Services","Human Resources and Skills Development Canada, Regina, Saskatchewan",0,102153
2020/2021,14,"Innovation, Science and Economic Development",044,"Department of Western Economic Diversification",040,"Business Services","MNP LLP, Calgary, Alberta",0,198043
2020/2021,14,"Innovation, Science and Economic Development",044,"Department of Western Economic Diversification",040,"Business Services","Service payments under $100,000 (51 payees)",0,221683
2020/2021,14,"Innovation, Science and Economic Development",044,"Department of Western Economic Diversification",041,"Legal Services",,267704,0
2020/2021,14,"Innovation, Science and Economic Development",044,"Department of Western Economic Diversification",041,"Legal Services","Department of Justice Canada, Ottawa, Ontario",0,259412
2020/2021,14,"Innovation, Science and Economic Development",044,"Department of Western Economic Diversification",041,"Legal Services","Service payments under $100,000 (1 payees)",0,8292
2020/2021,14,"Innovation, Science and Economic Development",044,"Department of Western Economic Diversification",044,"Training and Educational Services",,567282,0
2020/2021,14,"Innovation, Science and Economic Development",044,"Department of Western Economic Diversification",044,"Training and Educational Services","Service payments under $100,000 (154 payees)",0,567282
2020/2021,14,"Innovation, Science and Economic Development",044,"Department of Western Economic Diversification",046,"Protection Services",,76664,0
2020/2021,14,"Innovation, Science and Economic Development",044,"Department of Western Economic Diversification",046,"Protection Services","Service payments under $100,000 (2 payees)",0,76664
2020/2021,14,"Innovation, Science and Economic Development",044,"Department of Western Economic Diversification",047,"Informatics Services",,100022,0
2020/2021,14,"Innovation, Science and Economic Development",044,"Department of Western Economic Diversification",047,"Informatics Services","Service payments under $100,000 (5 payees)",0,100022
2020/2021,14,"Innovation, Science and Economic Development",044,"Department of Western Economic Diversification",048,"Management Consulting",,517514,0
2020/2021,14,"Innovation, Science and Economic Development",044,"Department of Western Economic Diversification",048,"Management Consulting","Microsoft Canada Inc, Mississauga, Ontario",0,168150
2020/2021,14,"Innovation, Science and Economic Development",044,"Department of Western Economic Diversification",048,"Management Consulting","Service payments under $100,000 (23 payees)",0,349364
2020/2021,14,"Innovation, Science and Economic Development",044,"Department of Western Economic Diversification",082,"Special Fees and Services",,102415,0
2020/2021,14,"Innovation, Science and Economic Development",044,"Department of Western Economic Diversification",082,"Special Fees and Services","Service payments under $100,000 (25 payees)",0,102415
2020/2021,14,"Innovation, Science and Economic Development",044,"Department of Western Economic Diversification",087,"Interpretation and Translation Services",,122282,0
2020/2021,14,"Innovation, Science and Economic Development",044,"Department of Western Economic Diversification",087,"Interpretation and Translation Services","Service payments under $100,000 (4 payees)",0,122282
2020/2021,14,"Innovation, Science and Economic Development",044,"Department of Western Economic Diversification",089,"Other Services",,4006607,0
2020/2021,14,"Innovation, Science and Economic Development",044,"Department of Western Economic Diversification",089,"Other Services","Canada/British Columbia Business Services Society, Vancouver, British Columbia",0,1089995
2020/2021,14,"Innovation, Science and Economic Development",044,"Department of Western Economic Diversification",089,"Other Services","Saskatoon Regional Economic Development Authority Inc, Saskatoon, Saskatchewan",0,699960
2020/2021,14,"Innovation, Science and Economic Development",044,"Department of Western Economic Diversification",089,"Other Services","Service payments under $100,000 (7 payees)",0,463022
2020/2021,14,"Innovation, Science and Economic Development",044,"Department of Western Economic Diversification",089,"Other Services","The Business Link Business Service Centre, Edmonton, Alberta",0,924669
2020/2021,14,"Innovation, Science and Economic Development",044,"Department of Western Economic Diversification",089,"Other Services","The Centre for Innovation Studies THECIS, Calgary, Alberta",0,153192
2020/2021,14,"Innovation, Science and Economic Development",044,"Department of Western Economic Diversification",089,"Other Services","WTCW Inc, Winnipeg, Manitoba",0,675769
2020/2021,23,"Treasury Board",046,"Office of the Public Sector Integrity Commissioner",040,"Business Services",,350784,0
2020/2021,23,"Treasury Board",046,"Office of the Public Sector Integrity Commissioner",040,"Business Services","Canadian Human Rights Commission, Ottawa, Ontario",0,207829
2020/2021,23,"Treasury Board",046,"Office of the Public Sector Integrity Commissioner",040,"Business Services","Public Works and Government Services, Gatineau, Quebec",0,129423
2020/2021,23,"Treasury Board",046,"Office of the Public Sector Integrity Commissioner",040,"Business Services","Service payments under $100,000 (3 payees)",0,13532
2020/2021,23,"Treasury Board",046,"Office of the Public Sector Integrity Commissioner",041,"Legal Services",,221137,0
2020/2021,23,"Treasury Board",046,"Office of the Public Sector Integrity Commissioner",041,"Legal Services","Dentons Canada, LLP, Ottawa, Ontario",0,162480
2020/2021,23,"Treasury Board",046,"Office of the Public Sector Integrity Commissioner",041,"Legal Services","Service payments under $100,000 (2 payees)",0,58657
2020/2021,23,"Treasury Board",046,"Office of the Public Sector Integrity Commissioner",044,"Training and Educational Services",,18227,0
2020/2021,23,"Treasury Board",046,"Office of the Public Sector Integrity Commissioner",044,"Training and Educational Services","Service payments under $100,000 (12 payees)",0,18227
2020/2021,23,"Treasury Board",046,"Office of the Public Sector Integrity Commissioner",045,"Health and Welfare Services",,2710,0
2020/2021,23,"Treasury Board",046,"Office of the Public Sector Integrity Commissioner",045,"Health and Welfare Services","Service payments under $100,000 (1 payee)",0,2710
2020/2021,23,"Treasury Board",046,"Office of the Public Sector Integrity Commissioner",046,"Protection Services",,2734,0
2020/2021,23,"Treasury Board",046,"Office of the Public Sector Integrity Commissioner",046,"Protection Services","Service payments under $100,000 (2 payees)",0,2734
2020/2021,23,"Treasury Board",046,"Office of the Public Sector Integrity Commissioner",047,"Informatics Services",,217823,0
2020/2021,23,"Treasury Board",046,"Office of the Public Sector Integrity Commissioner",047,"Informatics Services","Canadian Human Rights Commission, Ottawa, Ontario",0,143136
2020/2021,23,"Treasury Board",046,"Office of the Public Sector Integrity Commissioner",047,"Informatics Services","Service payments under $100,000 (4 payees)",0,74687
2020/2021,23,"Treasury Board",046,"Office of the Public Sector Integrity Commissioner",048,"Management Consulting",,54234,0
2020/2021,23,"Treasury Board",046,"Office of the Public Sector Integrity Commissioner",048,"Management Consulting","Service payments under $100,000 (4 payees)",0,54234
2020/2021,23,"Treasury Board",046,"Office of the Public Sector Integrity Commissioner",082,"Special Fees and Services",,15053,0
2020/2021,23,"Treasury Board",046,"Office of the Public Sector Integrity Commissioner",082,"Special Fees and Services","Service payments under $100,000 (12 payees)",0,15053
2020/2021,23,"Treasury Board",046,"Office of the Public Sector Integrity Commissioner",087,"Interpretation and Translation Services",,35893,0
2020/2021,23,"Treasury Board",046,"Office of the Public Sector Integrity Commissioner",087,"Interpretation and Translation Services","Service payments under $100,000 (1 payee)",0,35893
2020/2021,23,"Treasury Board",046,"Office of the Public Sector Integrity Commissioner",089,"Other Services",,14844,0
2020/2021,23,"Treasury Board",046,"Office of the Public Sector Integrity Commissioner",089,"Other Services","Service payments under $100,000 (4 payees)",0,14844
2020/2021,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",040,"Business Services",,411110,0
2020/2021,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",040,"Business Services","Service payments under $100,000 (29 payees)",0,411110
2020/2021,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",041,"Legal Services",,115612,0
2020/2021,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",041,"Legal Services","Service payments under $100,000 (4 payees)",0,115612
2020/2021,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",042,"Engineering and Architectural Services",,104982,0
2020/2021,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",042,"Engineering and Architectural Services","Service payments under $100,000 (7 payees)",0,104982
2020/2021,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",043,"Scientific and Research Services",,938205,0
2020/2021,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",043,"Scientific and Research Services","Atomic Energy of Canada, Chalk River, Ontario",0,251453
2020/2021,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",043,"Scientific and Research Services","Service payments under $100,000 (15 payees)",0,686752
2020/2021,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",044,"Training and Educational Services",,1736556,0
2020/2021,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",044,"Training and Educational Services","Canada School of Public Service, Ottawa, Ontario",0,141622
2020/2021,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",044,"Training and Educational Services","Service payments under $100,000 (157 payees)",0,1174934
2020/2021,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",044,"Training and Educational Services","University of Ontario, Oshawa, Ontario",0,420000
2020/2021,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",045,"Health and Welfare Services",,65809,0
2020/2021,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",045,"Health and Welfare Services","Service payments under $100,000 (4 payees)",0,65809
2020/2021,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",046,"Protection Services",,350987,0
2020/2021,17,"Natural Resources",047,"Canadian Nuclear Safety Commission",046,"Protection Services","Commissionaires Ottawa, Ottawa, Ontario",0,308147
